0.1338,1,56,42000,3511,3511,42000,3511,13.773481583771815,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,13.685388443132307,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,13.97585771767339,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,14.137758624794646,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,13.959191447822672,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,13.992523987524105,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,13.990143091831147,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,14.078236232470656,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,13.823480393323969,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,14.054427275541059,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,13.871098307183164,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,14.066331754005857,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,13.713959191447822,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,13.785386062236613,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,13.756815313921097,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,13.897288159805719,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,14.090140710935453,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,13.74967262684222,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,13.994904883217066,Collection Zone
0.1338,1,56,42000,3511,3511,42000,3511,13.65681769481679,Collection Zone
