0.1338,1,112,42000,3511,3511,42000,3511,20.713792528749316,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.36615794862027,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.468536463417536,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.318540034761078,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.318540034761078,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.089974048236947,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.637580057617676,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.478060046189377,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,20.873312540177615,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.3113973476822,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.51853527296969,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,20.780457608152187,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.816147234589653,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.961381871860194,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,20.978071950667843,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.44234661079498,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.549486916978168,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.035213447298872,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,20.74712506845075,Collection Zone
0.1338,1,112,42000,3511,3511,42000,3511,21.392347801242828,Collection Zone
